year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central,FinalColonyCount,LogFinalToStart
2020,Q4,17000.0,17000.0,1100.0,6.0,750.0,50.8,43.2,15.4,2.0,2.3,16.9,2020-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15980.0,-0.06187540371808753
2021,Q1,10000.0,10000.0,1200.0,12.0,670.0,52.2,30.3,,,3.1,4.0,2021-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8800.0,-0.12783337150988489
2021,Q2,9500.0,9500.0,2700.0,28.0,2800.0,55.2,45.0,0.5,2.1,5.8,26.0,2021-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6840.0,-0.3285040669720361
2020,Q1,29000.0,31000.0,8500.0,27.0,3000.0,31.7,,,,10.1,9.0,2020-01-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21170.0,-0.31471074483970024
2020,Q2,26000.0,26000.0,1300.0,5.0,14500.0,22.1,,,4.2,5.5,0.6,2020-04-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700.0,-0.05129329438755058
2020,Q3,28000.0,30000.0,8000.0,27.0,2600.0,24.1,,1.9,1.7,9.3,12.2,2020-07-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20440.0,-0.31471074483970024
2020,Q4,25000.0,27000.0,4000.0,15.0,5500.0,22.5,,,4.5,2.3,18.3,2020-10-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21250.0,-0.16251892949777494
2021,Q1,29000.0,29000.0,7000.0,24.0,3500.0,4.6,5.9,5.9,,0.5,4.2,2021-01-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22040.0,-0.2744368457017603
2021,Q2,26000.0,26000.0,4200.0,16.0,8500.0,6.4,,3.6,1.2,7.1,6.9,2021-04-01,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21840.0,-0.1743533871447778
2020,Q1,16500.0,16500.0,1600.0,10.0,1800.0,31.7,22.7,,2.6,,11.2,2020-01-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14850.0,-0.10536051565782628
2020,Q2,17000.0,17000.0,1800.0,11.0,4900.0,40.5,15.3,5.1,24.6,2.1,12.4,2020-04-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15130.0,-0.11653381625595151
2020,Q3,19000.0,22000.0,1700.0,8.0,1500.0,33.9,15.6,3.9,13.9,1.3,8.6,2020-07-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17480.0,-0.08338160893905101
2020,Q4,22000.0,23000.0,2100.0,9.0,380.0,43.1,12.9,1.7,12.8,5.9,5.7,2020-10-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20020.0,-0.09431067947124129
2021,Q1,21000.0,21000.0,2200.0,10.0,790.0,28.5,19.6,,14.2,3.8,2.6,2021-01-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18900.0,-0.10536051565782628
2021,Q2,12000.0,12000.0,1600.0,13.0,9000.0,44.0,23.0,5.9,2.9,2.1,3.7,2021-04-01,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10440.0,-0.13926206733350766
2020,Q1,1350000.0,1710000.0,230000.0,13.0,240000.0,22.4,6.0,5.0,5.3,5.3,4.2,2020-01-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1174500.0,-0.13926206733350766
2020,Q2,1200000.0,1200000.0,100000.0,8.0,175000.0,33.6,4.8,3.9,5.5,7.6,3.1,2020-04-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1104000.0,-0.08338160893905101
2020,Q3,640000.0,700000.0,69000.0,10.0,61000.0,33.9,11.4,7.3,6.3,8.1,3.6,2020-07-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,576000.0,-0.10536051565782628
2020,Q4,700000.0,1400000.0,164000.0,12.0,120000.0,45.5,11.1,7.1,4.8,4.2,4.0,2020-10-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,616000.0,-0.12783337150988489
2021,Q1,1240000.0,1550000.0,193000.0,12.0,76000.0,29.9,5.7,1.7,7.2,6.2,3.4,2021-01-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1091200.0,-0.12783337150988489
2021,Q2,1050000.0,1060000.0,64000.0,6.0,200000.0,42.4,11.5,7.7,16.1,11.6,3.8,2021-04-01,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,987000.0,-0.06187540371808753
2020,Q1,4500.0,13000.0,670.0,5.0,4000.0,20.8,,,,10.8,2.4,2020-01-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4275.0,-0.05129329438755058
2020,Q2,16500.0,27000.0,2100.0,8.0,7000.0,35.4,,,,0.5,2.5,2020-04-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15180.0,-0.08338160893905101
2020,Q3,29000.0,29000.0,7000.0,24.0,3800.0,23.1,1.1,,,6.3,19.8,2020-07-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22040.0,-0.2744368457017603
2020,Q4,19000.0,19000.0,5000.0,26.0,930.0,14.9,,,,0.9,1.5,2020-10-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14060.0,-0.3011050927839216
2021,Q1,3000.0,16500.0,640.0,4.0,850.0,2.1,,,,1.1,7.8,2021-01-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2880.0,-0.040821994520255166
2021,Q2,17000.0,22000.0,5500.0,25.0,4800.0,47.6,,,,,3.3,2021-04-01,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12750.0,-0.2876820724517809
2020,Q1,3700.0,3800.0,330.0,9.0,360.0,11.2,2.9,,,2.8,3.0,2020-01-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3367.0,-0.09431067947124129
2020,Q2,3900.0,4300.0,30.0,1.0,1200.0,14.8,2.1,,,0.1,0.6,2020-04-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3861.0,-0.01005033585350145
2020,Q3,4700.0,4700.0,300.0,6.0,130.0,20.2,1.4,,,4.0,,2020-07-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4418.0,-0.06187540371808753
2020,Q4,4300.0,4600.0,500.0,11.0,20.0,49.4,0.9,0.1,,4.3,8.2,2020-10-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3827.0,-0.11653381625595151
2021,Q1,4200.0,4200.0,780.0,19.0,350.0,17.8,3.5,,0.5,1.6,1.0,2021-01-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3402.0,-0.21072103131565253
2021,Q2,3800.0,4000.0,60.0,2.0,960.0,16.0,0.7,0.1,,1.2,,2021-04-01,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3724.0,-0.020202707317519466
2020,Q1,295000.0,305000.0,30000.0,10.0,41000.0,28.0,14.2,5.5,5.3,8.7,10.9,2020-01-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,265500.0,-0.10536051565782628
2020,Q2,310000.0,310000.0,40000.0,13.0,25000.0,33.1,16.0,3.4,5.8,5.9,7.9,2020-04-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,269700.0,-0.13926206733350766
2020,Q3,220000.0,230000.0,29000.0,13.0,36000.0,42.2,19.9,12.8,14.8,7.9,10.9,2020-07-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,191400.0,-0.13926206733350766
2020,Q4,240000.0,290000.0,29000.0,10.0,50000.0,45.7,21.7,10.4,19.6,2.3,7.5,2020-10-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,216000.0,-0.10536051565782628
2021,Q1,300000.0,305000.0,31000.0,10.0,42000.0,34.7,11.9,5.6,6.6,6.3,3.4,2021-01-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,270000.0,-0.10536051565782628
2021,Q2,300000.0,300000.0,33000.0,11.0,52000.0,43.3,22.8,4.3,10.2,6.3,7.7,2021-04-01,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,267000.0,-0.11653381625595151
2020,Q1,115000.0,119000.0,14500.0,12.0,41000.0,50.9,3.4,,,,7.5,2020-01-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,101200.0,-0.12783337150988489
2020,Q2,145000.0,147000.0,10000.0,7.0,18500.0,47.9,19.6,6.9,2.9,7.9,13.4,2020-04-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,134850.0,-0.07257069283483537
2020,Q3,150000.0,163000.0,23000.0,14.0,22000.0,49.6,22.5,3.5,3.4,5.3,13.0,2020-07-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,129000.0,-0.15082288973458366
2020,Q4,165000.0,174000.0,30000.0,17.0,11000.0,35.5,12.9,1.8,7.5,1.9,6.7,2020-10-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,136950.0,-0.18632957819149348
2021,Q1,120000.0,120000.0,20000.0,17.0,34000.0,47.9,14.4,8.9,1.5,4.1,4.6,2021-01-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,99600.0,-0.18632957819149348
2021,Q2,135000.0,136000.0,20000.0,15.0,25000.0,44.5,13.7,5.2,2.8,5.2,5.8,2021-04-01,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,114750.0,-0.16251892949777494
2020,Q1,16000.0,16000.0,1800.0,11.0,1300.0,75.3,60.8,,,,,2020-01-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14240.0,-0.11653381625595151
2020,Q2,15500.0,15500.0,8483.090490797545,0.5472961606966158,3000.0,43.1,41.1,1.0,,1.1,,2020-04-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15415.169095092024,-0.0054879931310648725
2020,Q3,18500.0,18500.0,500.0,3.0,4000.0,62.7,63.5,,,0.5,,2020-07-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17945.0,-0.030459207484708574
2020,Q4,22000.0,22000.0,2700.0,12.0,200.0,57.2,65.2,,,2.9,,2020-10-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19360.0,-0.12783337150988489
2021,Q1,19500.0,19500.0,900.0,5.0,2400.0,49.0,52.2,,,4.7,,2021-01-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18525.0,-0.05129329438755058
2021,Q2,21000.0,21000.0,630.0,3.0,460.0,93.3,65.3,,,,,2021-04-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20370.0,-0.030459207484708574
2020,Q1,156000.0,168000.0,18500.0,11.0,4400.0,10.4,0.8,,2.8,2.1,1.9,2020-01-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,138840.0,-0.11653381625595151
2020,Q2,48000.0,81000.0,18000.0,22.0,22000.0,44.2,10.9,11.1,8.6,6.9,5.8,2020-04-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37440.0,-0.2484613592984996
2020,Q3,70000.0,85000.0,11000.0,13.0,18500.0,45.0,2.6,6.7,10.9,9.0,3.8,2020-07-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60900.0,-0.13926206733350766
2020,Q4,94000.0,180000.0,19000.0,11.0,8000.0,52.1,8.9,4.3,4.8,4.8,5.4,2020-10-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,83660.0,-0.11653381625595151
2021,Q1,168000.0,171000.0,15000.0,9.0,9000.0,33.3,10.7,,9.5,1.8,1.7,2021-01-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,152880.0,-0.09431067947124129
2021,Q2,86000.0,120000.0,19500.0,16.0,40000.0,31.9,1.9,5.4,9.9,2.0,6.2,2021-04-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,72240.0,-0.1743533871447778
2020,Q1,11500.0,11500.0,2400.0,21.0,2900.0,17.2,8.9,,,7.3,10.0,2020-01-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9085.0,-0.23572233352106983
2020,Q2,12000.0,12000.0,1500.0,13.0,4200.0,23.5,8.2,1.0,8.3,11.9,4.0,2020-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10440.0,-0.13926206733350766
2020,Q3,14000.0,14000.0,1400.0,10.0,770.0,28.1,15.6,1.8,4.9,6.6,8.4,2020-07-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12600.0,-0.10536051565782628
2020,Q4,13000.0,13000.0,1700.0,13.0,330.0,26.4,9.8,1.1,2.9,2.7,6.9,2020-10-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11310.0,-0.13926206733350766
2021,Q1,9500.0,12500.0,3000.0,24.0,3300.0,28.8,12.9,1.6,1.3,17.9,9.4,2021-01-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7220.0,-0.2744368457017603
2021,Q2,13000.0,13000.0,1100.0,8.0,3700.0,22.7,3.1,1.1,2.5,2.8,5.2,2021-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11960.0,-0.08338160893905101
2020,Q1,11000.0,11000.0,1600.0,15.0,1500.0,8.2,0.5,,2.9,1.9,6.2,2020-01-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9350.0,-0.16251892949777494
2020,Q2,11000.0,12000.0,920.0,8.0,4500.0,26.8,12.5,1.8,20.2,5.4,1.5,2020-04-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10120.0,-0.08338160893905101
2020,Q3,15000.0,15000.0,1600.0,11.0,1200.0,41.4,12.0,1.7,24.5,0.7,1.3,2020-07-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13350.0,-0.11653381625595151
2020,Q4,10000.0,11000.0,930.0,8.0,240.0,26.3,4.1,,1.9,2.4,5.7,2020-10-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9200.0,-0.08338160893905101
2021,Q1,10000.0,11000.0,2700.0,25.0,3500.0,34.4,5.4,,0.7,4.8,4.5,2021-01-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7500.0,-0.2876820724517809
